,dataset,ssim
116,ShanghaiTech_part_A,0.9999114871025085
117,ShanghaiTech_part_A,0.999958872795105
118,ShanghaiTech_part_A,0.9737181067466736
119,ShanghaiTech_part_A,0.9999227523803711
120,ShanghaiTech_part_A,0.9932819604873657
121,ShanghaiTech_part_A,0.999047577381134
122,ShanghaiTech_part_A,0.9982032775878906
123,ShanghaiTech_part_A,0.9999272227287292
124,ShanghaiTech_part_A,0.9999927878379822
125,ShanghaiTech_part_A,0.9967365860939026
126,ShanghaiTech_part_A,0.9986863136291504
127,ShanghaiTech_part_A,0.999991238117218
128,ShanghaiTech_part_A,0.9972447752952576
129,ShanghaiTech_part_A,0.9999189376831055
130,ShanghaiTech_part_A,0.9999985694885254
131,ShanghaiTech_part_A,0.9999824166297913
132,ShanghaiTech_part_A,0.9999181628227234
133,ShanghaiTech_part_A,0.9999769926071167
134,ShanghaiTech_part_A,0.9990614056587219
135,ShanghaiTech_part_A,0.9999960064888
136,ShanghaiTech_part_A,0.9999779462814331
137,ShanghaiTech_part_A,0.9999819397926331
138,ShanghaiTech_part_A,0.9993234872817993
139,ShanghaiTech_part_A,0.9995121359825134
140,ShanghaiTech_part_A,0.9940879940986633
141,ShanghaiTech_part_A,0.9999613761901855
142,ShanghaiTech_part_A,0.9999611973762512
143,ShanghaiTech_part_A,0.9997925162315369
144,ShanghaiTech_part_A,0.9998151659965515
145,ShanghaiTech_part_A,0.9999949932098389
146,ShanghaiTech_part_A,0.9998457431793213
147,ShanghaiTech_part_A,0.9997594952583313
148,ShanghaiTech_part_A,0.9999382495880127
149,ShanghaiTech_part_A,0.9999500513076782
150,ShanghaiTech_part_A,0.9993351101875305
151,ShanghaiTech_part_A,0.9996083378791809
152,ShanghaiTech_part_A,0.9999719858169556
153,ShanghaiTech_part_A,0.9999955892562866
154,ShanghaiTech_part_A,0.9885283708572388
155,ShanghaiTech_part_A,0.9995101094245911
156,ShanghaiTech_part_A,0.9998078346252441
157,ShanghaiTech_part_A,0.9919028282165527
158,ShanghaiTech_part_A,0.999535322189331
159,ShanghaiTech_part_A,0.9999914765357971
160,ShanghaiTech_part_A,0.9993003606796265
161,ShanghaiTech_part_A,0.9999803304672241
162,ShanghaiTech_part_A,0.9967840313911438
163,ShanghaiTech_part_A,0.9999680519104004
164,ShanghaiTech_part_A,0.9997174143791199
165,ShanghaiTech_part_A,0.9998103976249695
166,ShanghaiTech_part_A,0.9997678399085999
167,ShanghaiTech_part_A,0.9854165315628052
168,ShanghaiTech_part_A,0.9999908804893494
169,ShanghaiTech_part_A,0.9997783303260803
170,ShanghaiTech_part_A,0.9996493458747864
171,ShanghaiTech_part_A,0.9999973773956299
172,ShanghaiTech_part_A,0.9975839257240295
173,ShanghaiTech_part_A,0.9980375170707703
174,ShanghaiTech_part_A,0.999995768070221
175,ShanghaiTech_part_A,0.9999924302101135
176,ShanghaiTech_part_A,0.9998311996459961
177,ShanghaiTech_part_A,0.999974250793457
178,ShanghaiTech_part_A,0.9998701214790344
179,ShanghaiTech_part_A,0.9999306797981262
180,ShanghaiTech_part_A,0.9995300769805908
181,ShanghaiTech_part_A,0.9998788833618164
182,ShanghaiTech_part_B,0.999333918094635
183,ShanghaiTech_part_B,0.985609769821167
184,ShanghaiTech_part_B,0.9985575079917908
185,ShanghaiTech_part_B,0.9889918565750122
186,ShanghaiTech_part_B,0.9980512857437134
187,ShanghaiTech_part_B,0.9961587190628052
188,ShanghaiTech_part_B,0.996788740158081
189,ShanghaiTech_part_B,0.9998745918273926
190,ShanghaiTech_part_B,0.993217945098877
191,ShanghaiTech_part_B,0.9995271563529968
192,ShanghaiTech_part_B,0.9920936822891235
193,ShanghaiTech_part_B,0.999951183795929
194,ShanghaiTech_part_B,0.9993910789489746
195,ShanghaiTech_part_B,0.9984666705131531
196,ShanghaiTech_part_B,0.9996052384376526
197,ShanghaiTech_part_B,0.9995635151863098
198,ShanghaiTech_part_B,0.9847678542137146
199,ShanghaiTech_part_B,0.9991678595542908
200,ShanghaiTech_part_B,0.9997631907463074
201,ShanghaiTech_part_B,0.9999914765357971
202,ShanghaiTech_part_B,0.995209276676178
203,ShanghaiTech_part_B,0.9999867677688599
204,ShanghaiTech_part_B,0.9992896914482117
205,ShanghaiTech_part_B,0.9699652194976807
206,ShanghaiTech_part_B,0.9960353374481201
207,ShanghaiTech_part_B,0.99996417760849
208,ShanghaiTech_part_B,0.9993399381637573
209,ShanghaiTech_part_B,0.9998059272766113
210,ShanghaiTech_part_B,0.998828113079071
211,ShanghaiTech_part_B,0.9993736147880554
212,ShanghaiTech_part_B,0.9999590516090393
213,ShanghaiTech_part_B,0.587218701839447
214,ShanghaiTech_part_B,0.9998689293861389
215,ShanghaiTech_part_B,0.999582827091217
216,ShanghaiTech_part_B,0.9999592304229736
217,ShanghaiTech_part_B,0.9982179403305054
218,ShanghaiTech_part_B,0.9877927303314209
219,ShanghaiTech_part_B,0.9994097352027893
220,ShanghaiTech_part_B,0.9979092478752136
221,ShanghaiTech_part_B,0.9883003234863281
222,ShanghaiTech_part_B,0.9999925494194031
223,ShanghaiTech_part_B,0.9999923706054688
224,ShanghaiTech_part_B,0.9709917902946472
225,ShanghaiTech_part_B,0.8835177421569824
226,ShanghaiTech_part_B,0.9945232272148132
227,ShanghaiTech_part_B,0.9848290681838989
228,ShanghaiTech_part_B,0.8253065943717957
229,ShanghaiTech_part_B,0.9936248660087585
230,ShanghaiTech_part_B,0.9999710917472839
231,ShanghaiTech_part_B,0.9998926520347595
232,ShanghaiTech_part_B,0.9996691346168518
233,ShanghaiTech_part_B,0.9774971604347229
234,ShanghaiTech_part_B,0.9982098340988159
235,ShanghaiTech_part_B,0.9999870657920837
236,ShanghaiTech_part_B,0.9937791228294373
237,ShanghaiTech_part_B,0.9991891384124756
238,ShanghaiTech_part_B,0.9987372159957886
239,ShanghaiTech_part_B,0.975103497505188
240,ShanghaiTech_part_B,0.9913892149925232
241,ShanghaiTech_part_B,0.999174952507019
242,ShanghaiTech_part_B,0.9618319272994995
243,ShanghaiTech_part_B,0.9999156594276428
244,ShanghaiTech_part_B,0.9998487234115601
245,ShanghaiTech_part_B,0.9911034107208252
246,ShanghaiTech_part_B,0.9747422337532043
247,ShanghaiTech_part_B,0.29246050119400024
248,ShanghaiTech_part_B,0.9995167851448059
249,ShanghaiTech_part_B,0.999995231628418
250,ShanghaiTech_part_B,0.9998871684074402
251,ShanghaiTech_part_B,0.9999687075614929
252,ShanghaiTech_part_B,0.8876000046730042
253,ShanghaiTech_part_B,0.9998577237129211
254,ShanghaiTech_part_B,0.9961956739425659
255,ShanghaiTech_part_B,0.9947637915611267
256,ShanghaiTech_part_B,0.9999239444732666
257,ShanghaiTech_part_B,0.9777668118476868
258,ShanghaiTech_part_B,0.9999823570251465
259,ShanghaiTech_part_B,0.997533917427063
260,ShanghaiTech_part_B,0.9985220432281494
261,ShanghaiTech_part_B,0.9999867677688599
262,ShanghaiTech_part_B,0.999683678150177
263,ShanghaiTech_part_B,0.9982020258903503
264,ShanghaiTech_part_B,0.9999703764915466
265,ShanghaiTech_part_B,0.8654784560203552
266,ShanghaiTech_part_B,0.9973629713058472
267,ShanghaiTech_part_B,0.4465307593345642
268,ShanghaiTech_part_B,0.966773509979248
269,ShanghaiTech_part_B,0.9999852180480957
270,ShanghaiTech_part_B,0.9581006169319153
271,ShanghaiTech_part_B,0.9906540513038635
272,ShanghaiTech_part_B,0.9999449849128723
273,ShanghaiTech_part_B,0.9998679757118225
274,ShanghaiTech_part_B,0.9865134954452515
275,ShanghaiTech_part_B,0.8306185603141785
276,ShanghaiTech_part_B,0.9999791979789734
277,ShanghaiTech_part_B,0.9983924031257629
278,ShanghaiTech_part_B,0.9999198317527771
279,ShanghaiTech_part_B,0.999997079372406
280,ShanghaiTech_part_B,0.9973061680793762
281,ShanghaiTech_part_B,0.9839034080505371
282,ShanghaiTech_part_B,0.9961891770362854
283,ShanghaiTech_part_B,0.9998798370361328
284,ShanghaiTech_part_B,0.9970051646232605
285,ShanghaiTech_part_B,0.24211758375167847
286,ShanghaiTech_part_B,0.9999701976776123
287,ShanghaiTech_part_B,0.9997640252113342
288,ShanghaiTech_part_B,0.9999909400939941
289,ShanghaiTech_part_B,0.9996761679649353
290,ShanghaiTech_part_B,0.9754202961921692
291,ShanghaiTech_part_B,0.9999586939811707
292,ShanghaiTech_part_B,0.9997955560684204
293,ShanghaiTech_part_B,0.9998953342437744
294,ShanghaiTech_part_B,0.9987096190452576
295,ShanghaiTech_part_B,0.9997531175613403
296,ShanghaiTech_part_B,0.9900624752044678
297,ShanghaiTech_part_B,0.9997164607048035
298,ShanghaiTech_part_B,0.9959731101989746
299,ShanghaiTech_part_B,0.9999807476997375
300,ShanghaiTech_part_B,0.6269371509552002
301,ShanghaiTech_part_B,0.9778569340705872
302,ShanghaiTech_part_B,0.9998554587364197
303,ShanghaiTech_part_B,0.9999310970306396
304,ShanghaiTech_part_B,0.9999613165855408
305,ShanghaiTech_part_B,0.9915528893470764
306,ShanghaiTech_part_B,0.997776448726654
307,ShanghaiTech_part_B,0.9859544038772583
308,ShanghaiTech_part_B,0.9955554604530334
309,ShanghaiTech_part_B,0.9914383292198181
310,ShanghaiTech_part_B,0.9998986721038818
311,ShanghaiTech_part_B,0.996667206287384
312,ShanghaiTech_part_B,0.9996424913406372
313,ShanghaiTech_part_B,0.9397341012954712
314,ShanghaiTech_part_B,0.9984768629074097
315,ShanghaiTech_part_B,0.9872735738754272
